Exposure Notification Diagnosis Key Parser
This script parses published Diagnosis Keys.

File '/home/michael/coding/dka/scripts/../data_CWA_hourly/2020-07-03/2020-07-03_20.zip' read.
- Time window: 2020-07-03 22:00:00 CEST - 2020-07-03 23:00:00 CEST
- Region: DE
- Batch: 1 of 1
- Signature Info:
app_bundle_id: "de.rki.coronawarnapp"
verification_key_version: "v1"
verification_key_id: "262"
signature_algorithm: "1.2.840.10045.4.3.2"

Diagnosis Keys:
  1: TEK: 01ec17a2XXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 8, Validity: 2020-06-29 02:00:00 CEST - 2020-06-30 02:00:00 CEST (2655648, 144)
  2: TEK: 02faf281XXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 8, Validity: 2020-07-01 02:00:00 CEST - 2020-07-02 02:00:00 CEST (2655936, 144)
  3: TEK: 06708fc0XXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 8, Validity: 2020-07-01 02:00:00 CEST - 2020-07-02 02:00:00 CEST (2655936, 144)
  4: TEK: 0782dcd5XXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 1, Validity: 2020-06-23 02:00:00 CEST - 2020-06-24 02:00:00 CEST (2654784, 144)
  5: TEK: 0810b2f7XXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 1, Validity: 2020-06-20 02:00:00 CEST - 2020-06-21 02:00:00 CEST (2654352, 144)
  6: TEK: 0ae62e24XXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 8, Validity: 2020-06-29 02:00:00 CEST - 2020-06-30 02:00:00 CEST (2655648, 144)
  7: TEK: 0baf8480XXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 5, Validity: 2020-06-28 02:00:00 CEST - 2020-06-29 02:00:00 CEST (2655504, 144)
  8: TEK: 0ce9c442XXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 1, Validity: 2020-06-21 02:00:00 CEST - 2020-06-22 02:00:00 CEST (2654496, 144)
  9: TEK: 0f2d8d60XXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 5, Validity: 2020-06-28 02:00:00 CEST - 2020-06-29 02:00:00 CEST (2655504, 144)
 10: TEK: 0ff300cdXXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 3, Validity: 2020-06-27 02:00:00 CEST - 2020-06-28 02:00:00 CEST (2655360, 144)
 11: TEK: 11bd0249XXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 1, Validity: 2020-06-22 02:00:00 CEST - 2020-06-23 02:00:00 CEST (2654640, 144)
 12: TEK: 16ba863dXXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 1, Validity: 2020-06-25 02:00:00 CEST - 2020-06-26 02:00:00 CEST (2655072, 144)
 13: TEK: 176918b1XXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 1, Validity: 2020-06-24 02:00:00 CEST - 2020-06-25 02:00:00 CEST (2654928, 144)
 14: TEK: 176fe31eXXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 8, Validity: 2020-06-29 02:00:00 CEST - 2020-06-30 02:00:00 CEST (2655648, 144)
 15: TEK: 17c2d64fXXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 5, Validity: 2020-06-28 02:00:00 CEST - 2020-06-29 02:00:00 CEST (2655504, 144)
 16: TEK: 1cd98b28XXXXXXXXXXXXXXXXXXXXXXXX, Transmission Risk Level: 8, Validity: 2020-06-30 02:00:00 CEST - 2020-07-01 02:00:00 CEST (2655792, 144)
